phi,ratio,theta,sigma_s,k_star,seed,horizon,stopped_at,copies_per_genome,silenced_fraction,outcome,extinct,saturated,entries_per_genome,max_genomes_with_repertoire,saw_nonzero_entry,hash,stopped_at_600,copies_per_genome_600,silenced_fraction_600,outcome_600,extinct_600,saturated_600,entries_per_genome_600,max_genomes_with_repertoire_600,saw_nonzero_entry_600,hash_600,saturation_generation,extinction_generation,captures,mean_displacement,mean_abs_s,max_abs_entry
0.064,2.00,0.1,0.05,4,3007,1800,237,1668.7433333333333,0.2396813570291417,RUNAWAY,0,1,69.14666666666666,300,1,6734dc4b,237,1668.7433333333333,0.2396813570291417,RUNAWAY,0,1,69.14666666666666,300,1,6734dc4b,237,NA,16105,0.15131565649067705,2.3643071326668115,5.286049485740332
0.064,2.00,0.1,0.05,4,3008,1800,254,1645.9866666666667,0.2623006261695113,RUNAWAY,0,1,72.02333333333333,300,1,0a16c514,254,1645.9866666666667,0.2623006261695113,RUNAWAY,0,1,72.02333333333333,300,1,0a16c514,254,NA,15731,0.14659891338116016,2.290608021580661,5.410744109429246
0.064,2.00,0.1,0.05,4,3009,1800,229,1505.5366666666666,0.44068892377247537,RUNAWAY,0,1,67.98666666666666,300,1,b567f44c,229,1505.5366666666666,0.44068892377247537,RUNAWAY,0,1,67.98666666666666,300,1,b567f44c,229,NA,15205,0.14416359762977263,2.252556212965184,5.107450762933637
0.064,2.00,0.1,0.05,4,3010,1800,248,1580.6266666666668,0.22376357056694812,RUNAWAY,0,1,67.05666666666667,300,1,5670cac4,248,1580.6266666666668,0.22376357056694812,RUNAWAY,0,1,67.05666666666667,300,1,5670cac4,248,NA,16033,0.14972585255632356,2.3394664461925005,5.8994853653246
0.125,2.00,0.1,0.05,4,3001,1800,179,1779.6333333333334,0.19633632396186482,RUNAWAY,0,1,38.013333333333335,300,1,0dff2df5,179,1779.6333333333334,0.19633632396186482,RUNAWAY,0,1,38.013333333333335,300,1,0dff2df5,179,NA,9399,0.1717410795836807,1.3739286366694456,2.8814172568321745
0.125,2.00,0.1,0.05,4,3002,1800,173,1638.9233333333334,0.22576000097625068,RUNAWAY,0,1,34.03,300,1,fb174bde,173,1638.9233333333334,0.22576000097625068,RUNAWAY,0,1,34.03,300,1,fb174bde,173,NA,8975,0.16848913697968157,1.3479130958374517,2.965060105974128
0.125,2.00,0.1,0.05,4,3003,1800,170,1628.5966666666666,0.23107624355528994,RUNAWAY,0,1,37.61333333333334,300,1,fd3d4c5c,170,1628.5966666666666,0.23107624355528994,RUNAWAY,0,1,37.61333333333334,300,1,fd3d4c5c,170,NA,8091,0.14952707623600564,1.1962166098880451,2.9857948075392273
0.125,2.00,0.1,0.05,4,3004,1800,167,1558.51,0.358506950014223,RUNAWAY,0,1,36.04666666666667,300,1,059874e5,167,1558.51,0.358506950014223,RUNAWAY,0,1,36.04666666666667,300,1,059874e5,167,NA,8300,0.15377921753007825,1.2302337402406252,2.8847921777035825
0.125,2.00,0.1,0.05,4,3005,1800,174,1676.64,0.1630980214397048,RUNAWAY,0,1,31.01,300,1,7c6d5f66,174,1676.64,0.1630980214397048,RUNAWAY,0,1,31.01,300,1,7c6d5f66,174,NA,7124,0.13192354833678024,1.0553883866942428,3.2679260789530016
0.125,2.00,0.1,0.05,4,3006,1800,159,1613.4733333333334,0.3357332628160366,RUNAWAY,0,1,39,300,1,e256afa9,159,1613.4733333333334,0.3357332628160366,RUNAWAY,0,1,39,300,1,e256afa9,159,NA,8062,0.15370097232721258,1.2296077786177009,3.114575526773761
0.125,2.00,0.1,0.05,4,3007,1800,166,1563.6766666666667,0.27959318102847347,RUNAWAY,0,1,37.04666666666667,300,1,bdf37458,166,1563.6766666666667,0.27959318102847347,RUNAWAY,0,1,37.04666666666667,300,1,bdf37458,166,NA,9440,0.17158767111224957,1.3727013688979959,2.7644225715886335
0.125,2.00,0.1,0.05,4,3008,1800,204,1520.5433333333333,0.5618364488132531,RUNAWAY,0,1,42,300,1,cfef89f9,204,1520.5433333333333,0.5618364488132531,RUNAWAY,0,1,42,300,1,cfef89f9,204,NA,9130,0.16651576499261445,1.3321261199409145,3.1020409139624463
0.125,2.00,0.1,0.05,4,3009,1800,182,1678.84,0.2070020569758484,RUNAWAY,0,1,36.00666666666667,300,1,6daf1044,182,1678.84,0.2070020569758484,RUNAWAY,0,1,36.00666666666667,300,1,6daf1044,182,NA,8296,0.15514745636458824,1.2411796509167066,2.9639032587166882
0.125,2.00,0.1,0.05,4,3010,1800,164,1558.6033333333332,0.2070892529850443,RUNAWAY,0,1,34.18333333333333,300,1,ddf3e03b,164,1558.6033333333332,0.2070892529850443,RUNAWAY,0,1,34.18333333333333,300,1,ddf3e03b,164,NA,7893,0.1479982772314403,1.1839862178515224,2.9556121138791354
0,3.33,0.1,0.03,11,3001,1800,1800,250.89,0.9481446052054685,CONTROLLED,0,0,493.99666666666667,300,1,cdd33073,600,271.4066666666667,0.945297339785316,CONTROLLED,0,0,131.35333333333332,300,1,101f35b7,NA,NA,140439,0,17.33249627115698,35.77322315778832
0,3.33,0.1,0.03,11,3002,1800,1800,244,0.9473224043715847,CONTROLLED,0,0,499.97,300,1,17abf339,600,264.98,0.9358819533549702,CONTROLLED,0,0,143.84666666666666,300,1,f6c33d73,NA,NA,142426,0,17.6530132511218,35.58245405140789
0,3.33,0.1,0.03,11,3003,1800,1800,257.24,0.9367387135230394,CONTROLLED,0,0,505.8433333333333,300,1,cf9df95b,600,263.22333333333336,0.9441918776197652,CONTROLLED,0,0,150.07666666666665,300,1,f8533ff2,NA,NA,145397,0,17.742711153019144,35.80721981720376
0,3.33,0.1,0.03,11,3004,1800,1800,273.6166666666667,0.9364439300724858,CONTROLLED,0,0,495.4766666666667,300,1,61715ed8,600,264.4266666666667,0.9555894513916902,CONTROLLED,0,0,137.63,300,1,2aa0fac6,NA,NA,140570,0,17.300522826172564,35.78729397577558
0,3.33,0.1,0.03,11,3005,1800,1800,254.06333333333333,0.9400018368123434,CONTROLLED,0,0,504.89,300,1,e8f96d94,600,262.88666666666666,0.9454771384373494,CONTROLLED,0,0,146.99333333333334,300,1,44ed7a65,NA,NA,144991,0,17.715570983371503,36.2922419829097
0,3.33,0.1,0.03,11,3006,1800,1800,255.25,0.9323016650342801,CONTROLLED,0,0,489.55,300,1,c863be46,600,262.59,0.9434987369409853,CONTROLLED,0,0,138.08,300,1,907498a1,NA,NA,142238,0,17.41206973944408,35.323390827209685
0,3.33,0.1,0.03,11,3007,1800,1800,250.78333333333333,0.9507011364391573,CONTROLLED,0,0,493.4,300,1,b1fe6c8b,600,238.43666666666667,0.9423606548209867,CONTROLLED,0,0,136.35,300,1,dd54a6b0,NA,NA,142439,0,17.439345560847453,35.87267368713582
0,3.33,0.1,0.03,11,3008,1800,1800,249.34,0.9356701692468116,CONTROLLED,0,0,503.4166666666667,300,1,75e03511,600,265.04333333333335,0.9269176109566989,CONTROLLED,0,0,150.81333333333333,300,1,bd55a083,NA,NA,145061,0,17.757904973375418,36.28215750690235
0,3.33,0.1,0.03,11,3009,1800,1800,249.80333333333334,0.9387918495883428,CONTROLLED,0,0,490.31333333333333,300,1,a7dfc5c2,600,274.4033333333333,0.9459919097192697,CONTROLLED,0,0,137.27666666666667,300,1,3f750b85,NA,NA,139960,0,17.148232040622755,34.92169430159875
0,3.33,0.1,0.03,11,3010,1800,1800,233.31666666666666,0.9548110579327095,CONTROLLED,0,0,499,300,1,05e0e358,600,276.8566666666667,0.9516476636526723,CONTROLLED,0,0,142.85,300,1,4038ade0,NA,NA,141301,0,17.391233122903508,35.18281697289904
0.001,3.33,0.1,0.03,11,3001,1800,1800,305.5233333333333,0.9353895501707453,CONTROLLED,0,0,497.33666666666664,300,1,dfd92843,600,258.99333333333334,0.9361630930011069,CONTROLLED,0,0,131.67,300,1,01140c25,NA,NA,141696,0.017492381442310984,17.492381442310354,35.80687687649043
0.001,3.33,0.1,0.03,11,3002,1800,1800,308.10333333333335,0.9315381203275958,CONTROLLED,0,0,522.4533333333334,300,1,302e5609,600,298.82666666666665,0.929513207210423,CONTROLLED,0,0,146.36333333333334,300,1,17e718d1,NA,NA,147050,0.018184132702946214,18.184132702945963,36.383276977352104
0.001,3.33,0.1,0.03,11,3003,1800,1800,305.22333333333336,0.9367130079613835,CONTROLLED,0,0,536.5533333333333,300,1,f801f12f,600,283.83666666666664,0.9293960141395873,CONTROLLED,0,0,159.72666666666666,300,1,9604936c,NA,NA,149468,0.018389327804813334,18.389327804813398,37.38970581211742
0.001,3.33,0.1,0.03,11,3004,1800,1800,318.0733333333333,0.9197145312401752,CONTROLLED,0,0,516.84,300,1,99ab7f4e,600,274.73333333333335,0.9512739626304295,CONTROLLED,0,0,150.71333333333334,300,1,7075104d,NA,NA,145527,0.017847960729987466,17.847960729987037,36.049548185161974
0.001,3.33,0.1,0.03,11,3005,1800,1800,307.9433333333333,0.9451522466254614,CONTROLLED,0,0,505.0566666666667,300,1,884896f3,600,269.9766666666667,0.9391428888916327,CONTROLLED,0,0,146.42,300,1,99317dc8,NA,NA,144596,0.01785953714782973,17.859537147829997,35.81793207188826
0.001,3.33,0.1,0.03,11,3006,1800,1800,286.38,0.9352375631445399,CONTROLLED,0,0,497.3233333333333,300,1,fe275975,600,275.1566666666667,0.9314814590475728,CONTROLLED,0,0,135.48333333333332,300,1,9eea0cb9,NA,NA,142827,0.017611102015351075,17.611102015351655,35.75334670846337
0.001,3.33,0.1,0.03,11,3007,1800,1800,315.6,0.9328052386987749,CONTROLLED,0,0,525.06,300,1,23e021e6,600,264.1,0.9360469519121545,CONTROLLED,0,0,151.97666666666666,300,1,e17d52b6,NA,NA,147977,0.018241993254888216,18.24199325488827,37.06230238721393
0.001,3.33,0.1,0.03,11,3008,1800,1800,308.9166666666667,0.9393903425950904,CONTROLLED,0,0,511.1566666666667,300,1,6d0a6214,600,288.56666666666666,0.9379461707288899,CONTROLLED,0,0,144.6,300,1,b9309137,NA,NA,145700,0.017958624811206997,17.958624811206267,36.735057207152465
0.001,3.33,0.1,0.03,11,3009,1800,1800,311.89666666666665,0.9400869946242879,CONTROLLED,0,0,515.63,300,1,34edabfc,600,280.0733333333333,0.9466806312632405,CONTROLLED,0,0,140.72333333333333,300,1,a575ceac,NA,NA,144584,0.017766577139259086,17.766577139258608,36.13650408881555
0.001,3.33,0.1,0.03,11,3010,1800,1800,288.76,0.9345015468439766,CONTROLLED,0,0,487.12333333333333,300,1,2ce1e3f7,600,267.4066666666667,0.9352422028869886,CONTROLLED,0,0,121.84666666666666,300,1,e3787782,NA,NA,137302,0.016984920660611177,16.98492066061103,35.03656308858042
0.002,3.33,0.1,0.03,11,3001,1800,1800,402.56333333333333,0.9041889888961572,CONTROLLED,0,0,527.1033333333334,300,1,13e5b921,600,282.81666666666666,0.9192409688255053,CONTROLLED,0,0,146.55666666666667,300,1,5fc62895,NA,NA,144615,0.035983770042039655,17.991885021019947,37.02615774359121
0.002,3.33,0.1,0.03,11,3002,1800,1800,386.82666666666665,0.8869433337929132,CONTROLLED,0,0,507.1666666666667,300,1,c9733e30,600,276.01,0.9294228469982971,CONTROLLED,0,0,134.87,300,1,5bc3f2bc,NA,NA,141111,0.03496053962935082,17.480269814675015,35.792212886776156
0.002,3.33,0.1,0.03,11,3003,1800,1800,379.9166666666667,0.8906690063610441,CONTROLLED,0,0,529.6333333333333,300,1,c28a3a84,600,276.4433333333333,0.9399997588414745,CONTROLLED,0,0,153.17,300,1,0cf658fb,NA,NA,146537,0.036324806192765735,18.1624030963826,37.16813346749533
0.002,3.33,0.1,0.03,11,3004,1800,1800,394.80333333333334,0.8921910487077954,CONTROLLED,0,0,509.32666666666665,300,1,4fcc5b37,600,277.7966666666667,0.9354323905974393,CONTROLLED,0,0,134.30666666666667,300,1,f55b1139,NA,NA,141939,0.03507618236308917,17.538091181544708,36.56330445398507
0.002,3.33,0.1,0.03,11,3005,1800,1800,382.55333333333334,0.8800602966035237,CONTROLLED,0,0,534.8433333333334,300,1,c0cd8fa2,600,284.25666666666666,0.9446509609859634,CONTROLLED,0,0,155.34,300,1,c40c281b,NA,NA,145715,0.036128005365666946,18.064002682833447,37.4964022194877
0.002,3.33,0.1,0.03,11,3006,1800,1800,411.68,0.898367664205208,CONTROLLED,0,0,525.4333333333333,300,1,6db1f9d8,600,272.02666666666664,0.945887658072738,CONTROLLED,0,0,147.88333333333333,300,1,46075cd5,NA,NA,144970,0.035736895568595765,17.86844778429828,36.84154893960553
0.002,3.33,0.1,0.03,11,3007,1800,1800,367.75666666666666,0.9026892782365151,CONTROLLED,0,0,519.1866666666666,300,1,378157fa,600,288.81666666666666,0.9351145478677362,CONTROLLED,0,0,147.92666666666668,300,1,f3b46b1e,NA,NA,146014,0.03578447489901584,17.892237449507718,37.0124823353544
0.002,3.33,0.1,0.03,11,3008,1800,1800,374.28333333333336,0.8986062252304404,CONTROLLED,0,0,523.7,300,1,550ea033,600,276.7266666666667,0.9294490351490038,CONTROLLED,0,0,150.04666666666665,300,1,25c4d328,NA,NA,145165,0.035834683876157,17.917341938078177,36.53359250886636
0.002,3.33,0.1,0.03,11,3009,1800,1800,370.95,0.9117940423237633,CONTROLLED,0,0,514.0666666666667,300,1,43a42bb0,600,286.33666666666664,0.9451577979301754,CONTROLLED,0,0,125.33666666666667,300,1,bfae40b7,NA,NA,139999,0.034445567338820454,17.222783669410553,35.72636498974889
0.002,3.33,0.1,0.03,11,3010,1800,1800,404.8,0.8832674571805007,CONTROLLED,0,0,510.71,300,1,063a578f,600,285.09,0.9343482175219522,CONTROLLED,0,0,136.20333333333335,300,1,b00bbddf,NA,NA,142021,0.03489702820592652,17.44851410296364,36.6419573990704
0.004,3.33,0.1,0.03,11,3001,1800,1800,454.55,0.7876947897187695,CONTROLLED,0,0,534.4266666666666,300,1,3dfb78f0,600,314.3566666666667,0.9308428854697954,CONTROLLED,0,0,150.42,300,1,8278f408,NA,NA,131008,0.06743204364124154,16.858010910310526,37.21265408341466
0.004,3.33,0.1,0.03,11,3002,1800,1800,474.37,0.8419025936153917,CONTROLLED,0,0,518.7466666666667,300,1,a3b8a9c3,600,332.0366666666667,0.9286725361656845,CONTROLLED,0,0,141.90333333333334,300,1,ac92b514,NA,NA,127473,0.0660153937651141,16.50384844127862,35.99362055643128
0.004,3.33,0.1,0.03,11,3003,1800,1800,505.1,0.8034976572295915,CONTROLLED,0,0,531.0033333333333,300,1,012e0804,600,312.32,0.916229081284153,CONTROLLED,0,0,152.54666666666665,300,1,d8fe8732,NA,NA,127850,0.06631129390916068,16.57782347729027,36.65048228823588
0.004,3.33,0.1,0.03,11,3004,1800,1800,574.8433333333334,0.6637808562332925,CONTROLLED,0,0,525.4133333333333,300,1,93dc86c6,600,315,0.936952380952381,CONTROLLED,0,0,137.28666666666666,300,1,6fe32aca,NA,NA,126142,0.06469850928292678,16.174627320731517,36.531196308943265
0.004,3.33,0.1,0.03,11,3005,1800,1800,506.8933333333333,0.7879106715416787,CONTROLLED,0,0,525.1133333333333,300,1,2f435251,600,301.6066666666667,0.9226254945735063,CONTROLLED,0,0,141.96,300,1,835afe94,NA,NA,127575,0.06602720659393727,16.506801648484526,36.94104276708121
0.004,3.33,0.1,0.03,11,3006,1800,1800,495.13,0.7553369822066932,CONTROLLED,0,0,524.97,300,1,d8e047d3,600,318.64,0.9317725332663821,CONTROLLED,0,0,148.57333333333332,300,1,e85286bb,NA,NA,130283,0.06713201889324358,16.783004723310754,38.01637282188822
0.004,3.33,0.1,0.03,11,3007,1800,1800,602.6966666666667,0.6711225658014811,CONTROLLED,0,0,530.3333333333334,300,1,7992a956,600,335.88666666666666,0.9109818788083283,CONTROLLED,0,0,146.6,300,1,7cc93210,NA,NA,129998,0.06702068390563319,16.75517097640812,36.86493198661409
0.004,3.33,0.1,0.03,11,3008,1800,1800,501.76,0.8003162202380952,CONTROLLED,0,0,517.8166666666667,300,1,cef5e637,600,315.7733333333333,0.915012878436009,CONTROLLED,0,0,138.76,300,1,521551a3,NA,NA,126922,0.06600351983499884,16.50087995874957,36.573810447908684
0.004,3.33,0.1,0.03,11,3009,1800,1800,518.0833333333334,0.7235258163101174,CONTROLLED,0,0,518.3533333333334,300,1,6dd4ce5f,600,317.97,0.9369961526768773,CONTROLLED,0,0,133.45,300,1,f55a3593,NA,NA,126683,0.06554219597310311,16.385548993275503,35.75688391209413
0.004,3.33,0.1,0.03,11,3010,1800,1800,637.7933333333333,0.6890319748298822,CONTROLLED,0,0,526.87,300,1,052502d5,600,312.96,0.9203093047034765,CONTROLLED,0,0,139.32666666666665,300,1,82bc9b4d,NA,NA,127438,0.06632558955414634,16.58139738853711,36.28969616659098
0.008,3.33,0.1,0.03,11,3001,1800,1415,1503.5566666666666,0.6294076046352316,RUNAWAY,0,1,390.2266666666667,300,1,0cb88301,600,389.25,0.8992421323057161,CONTROLLED,0,0,142.25666666666666,300,1,df08b492,1415,NA,79611,0.08883616408102957,11.104520510128907,26.65896748674519
0.008,3.33,0.1,0.03,11,3002,1800,1411,1825.5066666666667,0.12049622753135203,RUNAWAY,0,1,399,300,1,d55447a6,600,402.41,0.9145150468427723,CONTROLLED,0,0,149.15666666666667,300,1,f73e3ce7,1411,NA,79172,0.08739914553831445,10.924893192289462,26.953879546262144
0.008,3.33,0.1,0.03,11,3003,1800,1417,1546.96,0.34761941700711935,RUNAWAY,0,1,408.03,300,1,37a1dccb,600,432.3933333333333,0.8941935583342328,CONTROLLED,0,0,150.92333333333335,300,1,51da7fd6,1417,NA,79868,0.08911437883550254,11.139297354437778,27.43547546458787
0.008,3.33,0.1,0.03,11,3004,1800,1554,1627.1466666666668,0.34124356747189355,RUNAWAY,0,1,441.03333333333336,300,1,41462315,600,409.5833333333333,0.8965127161749745,CONTROLLED,0,0,156.62333333333333,300,1,5666db60,1554,NA,83308,0.0930342965442287,11.629287068028617,29.94269703392479
0.008,3.33,0.1,0.03,11,3005,1800,1469,1718.49,0.22327935183407138,RUNAWAY,0,1,423.06666666666666,300,1,239a086a,600,406.08666666666664,0.8736640782755734,CONTROLLED,0,0,150.31666666666666,300,1,c5b65e69,1469,NA,81347,0.08977613199542367,11.222016499428372,28.480301703581425
0.008,3.33,0.1,0.03,11,3006,1800,1401,1674.44,0.16174362772031245,RUNAWAY,0,1,391.0466666666667,300,1,a09f88ea,600,408.78,0.879976189311284,CONTROLLED,0,0,145.27333333333334,300,1,7ffeba46,1401,NA,80162,0.08885026428710605,11.106283035888282,27.56928965779245
0.008,3.33,0.1,0.03,11,3007,1800,1335,1535.3666666666666,0.21986930374937583,RUNAWAY,0,1,392.18666666666667,300,1,d48ed7e1,600,411.95,0.8857871100861755,CONTROLLED,0,0,157.03,300,1,ef15b8a3,1335,NA,79982,0.08834828931553573,11.043536164441948,26.452143441071208
0.008,3.33,0.1,0.03,11,3008,1800,1451,1501.64,0.2823024604210508,RUNAWAY,0,1,406.11333333333334,300,1,ed71267c,600,389.7366666666667,0.8927053309499576,CONTROLLED,0,0,136.17,300,1,f026d6b6,1451,NA,79495,0.08843894000228182,11.054867500285438,27.324717900333354
0.008,3.33,0.1,0.03,11,3009,1800,1420,1743.6933333333334,0.22010368795736254,RUNAWAY,0,1,405.1566666666667,300,1,3d3b1c59,600,404.69666666666666,0.8672915516971559,CONTROLLED,0,0,152.39,300,1,511a9a72,1420,NA,79750,0.08818421914445139,11.023027393056603,27.595641795043687
0.008,3.33,0.1,0.03,11,3010,1800,1466,1667.3033333333333,0.17077476404013667,RUNAWAY,0,1,413,300,1,8048cbfd,600,418.5233333333333,0.8893649896063143,CONTROLLED,0,0,152.78333333333333,300,1,d846765b,1466,NA,81197,0.09072555807816707,11.340694759770876,29.231056627669037
0.016,3.33,0.1,0.03,11,3001,1800,840,1508.4666666666667,0.2430613868387325,RUNAWAY,0,1,221.01666666666668,300,1,f46b1d3a,600,566.6233333333333,0.8614835252107514,CONTROLLED,0,0,152.89333333333335,300,1,7ad4d902,840,NA,42349,0.09330435303524422,5.831522064702701,15.724214255246503
0.016,3.33,0.1,0.03,11,3002,1800,754,1653.2433333333333,0.41670816758170304,RUNAWAY,0,1,200.28333333333333,300,1,919879b5,600,588.7733333333333,0.5472507812853843,CONTROLLED,0,0,154.31,300,1,86cd4f84,754,NA,40305,0.08790598633461996,5.494124145913744,13.541953874550812
0.016,3.33,0.1,0.03,11,3003,1800,791,1547.2633333333333,0.41505755322838817,RUNAWAY,0,1,207.39666666666668,300,1,127b0b0c,600,570.7866666666666,0.6646032376369455,CONTROLLED,0,0,151.62,300,1,4e751d7a,791,NA,40096,0.09058858410953098,5.661786506845732,14.165817980610955
0.016,3.33,0.1,0.03,11,3004,1800,857,1555.2733333333333,0.2737375209502295,RUNAWAY,0,1,230,300,1,a1879232,600,527.9166666666666,0.5511791633780584,CONTROLLED,0,0,153.18666666666667,300,1,26bee510,857,NA,41211,0.093436634870015,5.839789679375966,15.256283690674351
0.016,3.33,0.1,0.03,11,3005,1800,819,1595.0466666666666,0.2565463079450131,RUNAWAY,0,1,207.02333333333334,300,1,38fd9d54,600,493.8,0.5823612798703929,CONTROLLED,0,0,148.15,300,1,a5051e75,819,NA,41663,0.0923037472685159,5.7689842042822965,14.700039572222964
0.016,3.33,0.1,0.03,11,3006,1800,766,1544.59,0.46556043998731056,RUNAWAY,0,1,200.35,300,1,7cc6c5d6,600,457.2033333333333,0.48384015864567914,CONTROLLED,0,0,155.02,300,1,491a9b39,766,NA,39475,0.08850186802428402,5.53136675151769,14.428462091885686
0.016,3.33,0.1,0.03,11,3007,1800,817,1541.3866666666668,0.2662862011695097,RUNAWAY,0,1,222.34,300,1,851d771c,600,568.3166666666667,0.5239625795477874,CONTROLLED,0,0,160.26666666666668,300,1,07443c3e,817,NA,40580,0.09273950976937956,5.796219360586088,14.806350941968542
0.016,3.33,0.1,0.03,11,3008,1800,787,1745.6,0.19686831652917813,RUNAWAY,0,1,200.03,300,1,8502b279,600,380.13666666666666,0.7170579002288651,CONTROLLED,0,0,152.00333333333333,300,1,73745dc9,787,NA,38899,0.08731607666561171,5.457254791600735,14.8509242061732
0.016,3.33,0.1,0.03,11,3009,1800,783,1528.79,0.3326574175219182,RUNAWAY,0,1,209.92333333333335,300,1,1c50cc82,600,592.5366666666666,0.5050714161148958,CONTROLLED,0,0,156.17333333333335,300,1,c97ac007,783,NA,40916,0.09351036591123917,5.844397869452469,14.623220831377438
0.016,3.33,0.1,0.03,11,3010,1800,774,1523.8733333333332,0.15746934347124214,RUNAWAY,0,1,202.00333333333333,300,1,75518f46,600,406.69666666666666,0.7517642141153521,CONTROLLED,0,0,151.01,300,1,3871d414,774,NA,40074,0.08901738879674333,5.563586799796402,14.138356314525442
0.032,3.33,0.1,0.03,11,3001,1800,427,1555.4033333333334,0.13786349092732647,RUNAWAY,0,1,103.05333333333333,300,1,7b926f79,427,1555.4033333333334,0.13786349092732647,RUNAWAY,0,1,103.05333333333333,300,1,7b926f79,427,NA,19728,0.08951209312293446,2.7972529100916934,7.535604990036878
0.032,3.33,0.1,0.03,11,3002,1800,436,1673.6133333333332,0.3721707921383673,RUNAWAY,0,1,98.00333333333333,300,1,41eda729,436,1673.6133333333332,0.3721707921383673,RUNAWAY,0,1,98.00333333333333,300,1,41eda729,436,NA,19383,0.08768257892111421,2.7400805912848085,6.65292461088257
0.032,3.33,0.1,0.03,11,3003,1800,448,1569.4166666666667,0.2707460309032018,RUNAWAY,0,1,97.04333333333334,300,1,52c17140,448,1569.4166666666667,0.2707460309032018,RUNAWAY,0,1,97.04333333333334,300,1,52c17140,448,NA,20489,0.08753822107554485,2.73556940861076,7.187573692001434
0.032,3.33,0.1,0.03,11,3004,1800,473,1661.6266666666668,0.16014628235785014,RUNAWAY,0,1,109.05666666666667,300,1,367f6be9,473,1661.6266666666668,0.16014628235785014,RUNAWAY,0,1,109.05666666666667,300,1,367f6be9,473,NA,21369,0.09788689491517943,3.0589654660993735,7.585507737982684
0.032,3.33,0.1,0.03,11,3005,1800,475,1718.7033333333334,0.24098011873292075,RUNAWAY,0,1,111.02666666666667,300,1,2485eefa,475,1718.7033333333334,0.24098011873292075,RUNAWAY,0,1,111.02666666666667,300,1,2485eefa,475,NA,20832,0.09400624005662209,2.9376950017694456,7.709156949091295
0.032,3.33,0.1,0.03,11,3006,1800,449,1671.59,0.25226082153319096,RUNAWAY,0,1,109,300,1,917d960a,449,1671.59,0.25226082153319096,RUNAWAY,0,1,109,300,1,917d960a,449,NA,20228,0.09320805258025686,2.9127516431330185,7.78205686969331
0.032,3.33,0.1,0.03,11,3007,1800,469,1611.0833333333333,0.22564320074484043,RUNAWAY,0,1,101.01333333333334,300,1,b28cb4c8,469,1611.0833333333333,0.22564320074484043,RUNAWAY,0,1,101.01333333333334,300,1,b28cb4c8,469,NA,19440,0.08661105593096842,2.7065954978427897,7.328590943618942
0.032,3.33,0.1,0.03,11,3008,1800,456,1631.22,0.2632589922471116,RUNAWAY,0,1,105.09666666666666,300,1,7a26a19b,456,1631.22,0.2632589922471116,RUNAWAY,0,1,105.09666666666666,300,1,7a26a19b,456,NA,20352,0.09312994919310792,2.910310912284614,7.723821900122698
0.032,3.33,0.1,0.03,11,3009,1800,427,1529.1466666666668,0.35493434246551453,RUNAWAY,0,1,94.51333333333334,300,1,d83a9920,427,1529.1466666666668,0.35493434246551453,RUNAWAY,0,1,94.51333333333334,300,1,d83a9920,427,NA,19564,0.08702323304242954,2.719476032575922,6.6560673128739305
0.032,3.33,0.1,0.03,11,3010,1800,426,1502,0.2187438970261873,RUNAWAY,0,1,103.04,300,1,5e5c8ff4,426,1502,0.2187438970261873,RUNAWAY,0,1,103.04,300,1,5e5c8ff4,426,NA,20424,0.09278230227644216,2.8994469461388506,7.116926017828358
0.064,3.33,0.1,0.03,11,3001,1800,297,1665.3666666666666,0.18538459998799064,RUNAWAY,0,1,49.00333333333333,300,1,438b9ec0,297,1665.3666666666666,0.18538459998799064,RUNAWAY,0,1,49.00333333333333,300,1,438b9ec0,297,NA,9920,0.09109467033728637,1.4233542240201023,3.861690415737977
0.064,3.33,0.1,0.03,11,3002,1800,286,1555.1,0.240370394186869,RUNAWAY,0,1,54,300,1,3e2672aa,286,1555.1,0.240370394186869,RUNAWAY,0,1,54,300,1,3e2672aa,286,NA,10181,0.09445489021027807,1.4758576595355994,3.8287327901255144
0.064,3.33,0.1,0.03,11,3003,1800,301,1779.9733333333334,0.35199965542554945,RUNAWAY,0,1,53.056666666666665,300,1,00043f37,301,1779.9733333333334,0.35199965542554945,RUNAWAY,0,1,53.056666666666665,300,1,00043f37,301,NA,10701,0.09414504611955556,1.4710163456180672,3.7553812169488516
0.064,3.33,0.1,0.03,11,3004,1800,309,1516.4333333333334,0.4940078693425362,RUNAWAY,0,1,55,300,1,faa56a65,309,1516.4333333333334,0.4940078693425362,RUNAWAY,0,1,55,300,1,faa56a65,309,NA,10835,0.09484573662826044,1.481964634816574,4.076258009612505
0.064,3.33,0.1,0.03,11,3005,1800,265,1615.1966666666667,0.21497278969124503,RUNAWAY,0,1,51,300,1,0fd19d60,265,1615.1966666666667,0.21497278969124503,RUNAWAY,0,1,51,300,1,0fd19d60,265,NA,10302,0.09401739746667409,1.4690218354167792,3.9520266374686774
0.064,3.33,0.1,0.03,11,3006,1800,294,1753.0733333333333,0.19544723362019462,RUNAWAY,0,1,52.016666666666666,300,1,11b7badf,294,1753.0733333333333,0.19544723362019462,RUNAWAY,0,1,52.016666666666666,300,1,11b7badf,294,NA,10639,0.09499591552781098,1.4843111801220472,3.865297376202022
